,GSM4731601,GSM4731602,GSM4731603,GSM4731604,GSM4731605,GSM4731606,GSM4731607,GSM4731608,GSM4731609,GSM4731610,GSM4731611,GSM4731612,GSM4731613,GSM4731614,GSM4731615,GSM4731616,GSM4731617,GSM4731618
HSPA1B,10.72711529,10.72592152,10.2182361,10.73046517,10.0692746,10.82168536,10.61946732,10.64965609,10.1548115,10.775626,10.77558814,10.02873879,9.668361742,9.43421372,9.468609812,9.546328983,9.248743973,9.908593825
CR388215.1,5.673206107,5.709083734,5.825719397,5.65977391,5.823339156,5.643902904,5.541459267,5.617600435,5.800542261,5.780689024,5.803738238,5.804656304,6.063145543,6.046792838,6.358108518,6.312089437,6.535431137,5.962809003
AL662848.4,5.673206107,5.709083734,5.825719397,5.65977391,5.823339156,5.643902904,5.541459267,5.617600435,5.800542261,5.780689024,5.803738238,5.804656304,6.063145543,6.046792838,6.358108518,6.312089437,6.535431137,5.962809003
AL773551.1,5.673206107,5.709083734,5.825719397,5.65977391,5.823339156,5.643902904,5.541459267,5.617600435,5.800542261,5.780689024,5.803738238,5.804656304,6.063145543,6.046792838,6.358108518,6.312089437,6.535431137,5.962809003
PSORS1C1,4.826478798,4.828713611,4.674546807,4.705631953,4.7057315,4.782625704,4.836758786,4.695188912,4.73282118,4.686132253,4.661281286,4.845810841,4.948362546,5.147246074,4.976770114,4.683695302,5.070327996,5.052804646
PPT2,7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
EGFL8,7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
AL354892.4,5.082105923,5.229744022,5.304057482,5.218445354,5.395626562,5.258168643,5.242112704,5.329770267,5.363263624,5.303077181,5.341759872,5.279702686,5.141982981,5.228448816,5.198038683,4.988749654,5.025107178,5.145462858
MICA,6.765668626,6.643203962,6.53949692,6.797418209,6.683853205,6.78269027,6.664406123,6.703945973,6.55803235,6.815173191,6.719080053,6.390849656,5.94453289,6.010278846,5.850127047,6.34356703,5.93168171,6.201456269
RNF5,8.255362331,8.256693537,7.861249927,8.344384741,7.948417352,8.17460317,8.175183795,8.093160812,7.795245526,8.120741458,7.986631637,7.662129871,7.687136943,7.687296893,7.646129011,7.18505938,7.369732193,7.774226421
PBX2,6.722827595,6.759659522,6.558752144,6.739200124,6.523995158,6.597446828,6.732105193,6.588841905,6.591819028,6.746483039,6.756161599,6.338364681,6.101524771,6.130982474,5.99838942,6.138942055,5.941535552,6.032234519
HLA-DQA2,4.414150969,4.396969908,4.682864777,4.474260188,4.53331092,4.321205778,4.495067035,4.280785274,4.342336957,4.47890627,4.301508341,4.375192097,4.350691094,4.797034901,4.605450967,4.134940472,4.072986858,4.186488228
TAP2,6.174132697,6.06604149,6.506435242,6.159441794,6.496060338,6.257054535,5.958327357,6.224525697,6.413603425,6.456840835,6.473773585,6.231284308,6.729431045,7.396825691,7.360193194,7.00999597,7.70627966,6.872738395
PSMB9,5.363379943,5.412468324,5.320212052,5.374866186,5.415261465,5.386977929,5.473791622,5.363800163,5.353030927,5.306907065,5.320288046,5.460331097,5.585808775,5.537318116,5.447940634,5.635358223,5.690781887,5.697878894
PTPRK,8.596683829,8.459364138,8.789335346,8.580280738,8.894415762,8.467854862,8.382358801,8.657854621,8.922321837,8.626103292,8.554317065,8.809312309,9.360289864,9.583352347,9.571742209,9.745801792,9.807124141,9.406212581
LY6G5B,7.313955235,7.192781184,7.309822601,7.338440439,7.433067981,7.239827441,7.287537161,7.36776849,7.288397241,7.391359586,7.332710801,7.172959592,7.050678651,7.116067883,6.922810891,6.562986374,6.952022566,6.846208839
MPIG6B,5.118958917,5.25167482,5.060546704,5.142729037,5.104452315,5.154447146,5.262235486,5.117109758,5.072849561,4.984140185,5.070452302,5.180974486,5.108269509,5.207350804,5.161854835,4.909916552,4.921050737,5.01728244
RNU6-747P,6.535657959,6.287428945,6.429284787,6.347618842,6.65965674,6.289171368,5.968173498,6.574021536,6.688200581,6.462746317,6.416995006,6.533188584,5.7777469,5.944590784,5.945457716,6.392945224,6.099602785,6.072202024
MSH5,6.662277636,6.638664433,6.504552222,6.592702856,6.677244964,6.643531406,6.544188173,6.726883016,6.57608854,6.730653211,6.742271275,6.55796727,6.528106875,6.626870356,6.54511784,6.415653859,6.343123619,6.466114727
MSH5-SAPCD1,6.662277636,6.638664433,6.504552222,6.592702856,6.677244964,6.643531406,6.544188173,6.726883016,6.57608854,6.730653211,6.742271275,6.55796727,6.528106875,6.626870356,6.54511784,6.415653859,6.343123619,6.466114727
SKIV2L,7.20998151,7.28655442,7.027749745,7.203775452,7.016630725,7.229461656,7.220845917,7.164434015,6.844460891,7.182591462,7.209532498,6.946197651,6.976146364,6.787831499,6.766536024,6.842321357,6.576708533,6.967586987
DXO,7.052036147,6.916354233,6.504243861,6.858427539,6.353573476,7.053913105,6.600614234,6.70030877,6.187605144,6.74949123,6.624181662,5.916478505,6.134689211,5.909289348,6.095803553,5.337941344,5.615138279,6.149887556
TNXB,8.16030519,8.359027507,7.80133922,8.149788029,8.125059142,8.257633717,8.248737065,8.194107905,7.880760866,8.233342247,8.056982094,7.971654337,7.75771649,7.64717635,7.708586496,7.38525781,7.559840439,7.593185097
ATF6B,8.16030519,8.359027507,7.80133922,8.149788029,8.125059142,8.257633717,8.248737065,8.194107905,7.880760866,8.233342247,8.056982094,7.971654337,7.75771649,7.64717635,7.708586496,7.38525781,7.559840439,7.593185097
HLA-DRA,4.276972742,4.157446055,4.630729592,4.229111899,4.359369414,4.137970936,4.349081531,4.166558915,4.017227188,4.280414177,4.235355105,4.186125153,4.17032424,4.071652911,4.017376082,3.776698435,4.020325013,3.911453434
BRD2,10.63039531,10.58248328,10.15933715,10.69190863,10.45668197,10.58269928,10.61259485,10.54537446,10.43319616,10.78623642,10.72802815,10.50895742,11.23043991,11.0598943,10.96585809,11.26519803,11.17746969,11.35997481
HCG24,3.261126168,3.147499863,3.224236489,3.039360945,3.026812203,3.056156837,3.233394682,3.387211618,3.0628371,3.053352742,3.089214038,3.234957481,3.505429893,3.451924925,3.22431846,3.210154451,3.111302155,3.222985935
AL845464.1,7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
AL662828.1,7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
DAXX,7.924646355,8.033651433,7.568219935,7.94085064,7.615935207,7.95807652,7.733913305,7.774978029,7.481086977,7.801997806,7.719749966,7.555995199,7.622000756,7.408636256,7.742240999,7.315931626,7.267787612,7.329492619
MYL8P,7.804805924,7.585095592,7.166042123,7.728783185,7.58253069,7.607342835,7.757853211,7.635381503,7.890601846,7.823917993,7.684158399,7.639489172,8.409771226,7.747504924,7.954734035,8.340338175,8.106827549,8.243467131
PHF1,7.338594414,7.528422794,6.961302111,7.482523267,6.880909589,7.380308894,7.460769189,7.263536856,6.997398223,7.153364095,7.06029891,6.847451722,6.726681293,6.583603426,6.390893145,6.624081748,6.604237493,7.005694614
SYNGAP1,6.12594443,6.217513222,6.003514073,6.036266981,6.00884654,6.04555008,6.082617219,6.066459766,5.913395094,5.934265696,6.03348574,5.903564891,5.799021384,5.685261473,5.742050644,5.565667496,5.538331604,5.708504633
TPBG,7.944217722,8.082799055,7.952938984,7.947253829,7.582757029,8.149327028,7.848293132,8.036293794,7.874452144,7.897693881,7.85884422,7.721564209,7.269730583,7.305646945,7.317479463,7.223684289,6.978826792,7.342957368
PRKAR2B,7.440817939,7.21919225,7.736408183,7.333052709,7.619611699,7.297199387,7.17000736,7.447018466,7.766925736,7.220322241,7.270878104,7.39787063,6.346294997,6.785512912,6.601197414,6.717703758,6.656131714,6.12600552
HBP1,7.198023143,7.004289918,7.146112754,7.022370514,7.302252752,7.073737521,6.839641859,7.349480337,7.248274325,7.236281483,7.291308214,7.093208098,7.435464411,7.528504117,7.576379548,7.885326166,7.903025236,7.752079477
ZYX,8.145310802,8.423083876,7.856929423,8.279279706,7.690166413,8.230344623,8.190853761,7.966388253,7.769128218,8.259470058,8.176831006,7.891950665,8.956286342,8.833896873,8.925330494,8.884484212,8.763671107,9.380045906
OR2A42,5.438585278,5.435749257,5.61180324,5.262181647,5.268401503,5.357338315,5.605649148,5.152161373,5.236173197,5.402217741,5.343896215,5.274454971,5.480189494,5.550218633,5.603780346,5.159717862,5.097574949,5.266545441
OR2A1,5.438585278,5.435749257,5.61180324,5.262181647,5.268401503,5.357338315,5.605649148,5.152161373,5.236173197,5.402217741,5.343896215,5.274454971,5.480189494,5.550218633,5.603780346,5.159717862,5.097574949,5.266545441
AC256203.2,7.294239355,7.306125397,7.345032066,7.361599817,7.420933539,7.359156648,7.274620718,7.306826582,7.114122951,7.227872716,7.252673144,7.062618848,6.790848563,6.700105149,6.72127938,7.073671202,6.869994523,6.947158861
AC243837.4,5.438585278,5.435749257,5.61180324,5.262181647,5.268401503,5.357338315,5.605649148,5.152161373,5.236173197,5.402217741,5.343896215,5.274454971,5.480189494,5.550218633,5.603780346,5.159717862,5.097574949,5.266545441
ARHGEF5,7.294239355,7.306125397,7.345032066,7.361599817,7.420933539,7.359156648,7.274620718,7.306826582,7.114122951,7.227872716,7.252673144,7.062618848,6.790848563,6.700105149,6.72127938,7.073671202,6.869994523,6.947158861
PRKAR1B-AS2,4.95107058,5.312314303,5.073071915,4.758625567,4.759235881,4.946033684,4.767319698,4.893622503,4.630851962,4.61624126,4.482596406,4.952173665,4.739584816,4.763069876,4.723663527,4.854804993,4.786728065,4.730143057
MAFK,7.005041293,7.060901862,6.288141639,7.045161363,6.660171469,7.006437582,7.012534217,6.93600404,6.729658784,6.819070661,6.761668034,6.498265656,7.331805797,7.061324621,7.301421252,7.896381215,7.336603877,8.195697598
ELFN1,6.516113926,6.824648188,6.520624771,6.693185473,6.492075219,6.703132283,6.744625275,6.623472074,6.332211158,6.52951701,6.38814432,6.385649743,6.354965312,6.114175648,6.085428038,5.910365236,5.841340887,6.331345012
NUDT1,7.079755625,7.220066281,7.042957442,7.097309044,6.81494533,7.223345363,7.177009404,7.02741932,6.768672452,6.917114714,7.05322582,6.798014679,6.849376855,6.472582646,6.47552237,6.52525365,6.292028739,6.774939512
TTYH3,8.11556922,8.352412937,7.738273103,8.286814134,7.591195298,8.292691648,8.224345652,8.082759488,7.683392545,7.913984978,7.863022107,7.480814472,7.486860744,7.210412413,6.998978369,7.0054864,6.971428811,7.407020421
AMZ1,6.868830763,6.914577918,6.624288639,6.88598278,6.481750856,6.903460866,6.930799144,6.832915604,6.74863559,6.854662196,6.766839627,6.699193322,6.421214049,6.419832591,6.418877777,6.243994623,6.208828842,6.396611382
SDK1,6.30819865,6.428120647,6.254691516,6.316067849,6.215184667,6.335695029,6.252741021,6.379657491,6.144353539,6.199084437,6.211282011,6.077151506,6.019425189,6.053492642,5.990512065,5.942899724,5.903797657,5.979761032
ZNF815P,5.766282267,5.745698588,5.660564855,5.710509586,5.706040931,5.675558349,5.789811162,5.771773291,5.535792587,5.609297694,5.636541141,5.633405994,5.423043148,5.430190911,5.345408379,5.165707141,5.223755261,5.213835957
RSPH10B,4.255774098,4.280322408,4.374957178,4.302255289,4.285192212,4.197414568,4.251070323,4.245870551,4.341321457,4.241497618,4.284502148,4.302890526,4.367881253,4.511450256,4.585053368,4.521770202,4.397828585,4.323697584
AC004895.1,5.702642509,5.786797489,5.588655328,5.612791799,5.695731012,5.707320664,5.798882756,5.718387206,5.771179072,5.783152532,5.713363005,5.842876188,5.800722003,6.135485522,6.033141456,5.408514858,5.760681637,5.495686682
USP42,7.987332192,7.846266314,8.057778128,7.966747651,8.151301034,7.895028305,7.774034384,8.045006877,8.14157598,8.075389508,8.040763685,8.146259683,8.101782762,8.367089175,8.372221487,8.283951484,8.40225675,8.177043124
ZDHHC4,7.582449026,7.62339227,7.467278697,7.50683056,7.23431035,7.55011262,7.439055197,7.570047012,7.137215327,7.448710553,7.448612644,7.081229493,7.179810662,6.976541622,7.11308497,7.113668264,6.738178574,7.131571065
FOXC1,6.332578451,6.11033787,6.418684014,6.302462271,6.39123847,6.307329845,6.128088188,6.27574784,6.675008581,6.356394583,6.458118793,6.438416377,6.887352257,6.994993371,6.697723121,8.103605397,7.348601095,7.046699813
RSPH10B2,4.255774098,4.280322408,4.374957178,4.302255289,4.285192212,4.197414568,4.251070323,4.245870551,4.341321457,4.241497618,4.284502148,4.302890526,4.367881253,4.511450256,4.585053368,4.521770202,4.397828585,4.323697584
MIOS,6.657875885,6.312684298,6.773095519,6.514990334,6.93285335,6.42994814,6.154065604,6.692080839,6.979171381,6.685774229,6.661928831,6.815715126,7.282327095,7.623323228,7.574131647,8.274858669,8.414077649,7.687748363
LINC01011,6.200300146,6.309357187,6.105550188,6.244623523,6.29368451,6.115252484,6.243617363,6.29160257,6.31015369,6.239987442,6.325175409,6.477070448,6.200876361,6.155830804,6.119220056,5.946087096,5.965876474,6.056211937
NQO2,7.292913386,7.22697463,7.202427812,7.293405614,7.341718552,7.362631329,7.134243308,7.188757943,7.081665665,7.090737248,7.07446854,6.864070744,6.532565874,6.50211909,6.333783399,6.4899166,6.428249442,6.504938207
HTATSF1P2,6.788034728,6.616418401,6.750270627,6.78869527,6.80136814,6.743236601,6.78229769,6.784784433,6.863947138,6.512351733,6.624446495,6.530924311,6.313732134,6.637409931,6.355543689,6.115507117,6.297085356,6.212706667
SLC22A23,7.08310108,6.980879909,7.122626676,6.989293769,6.956089902,7.050804474,6.874949035,7.029643877,7.007902014,7.056670348,7.020154954,6.893933015,7.027675021,7.179230799,7.064219907,7.347990348,7.120633664,7.159379837
AL391422.3,2.779344981,2.891570186,3.03500117,2.659816207,2.642020943,2.597574458,2.71855118,2.572465139,2.541278272,2.682955999,2.620850835,2.646675806,2.726232297,2.917711095,2.682564816,2.713891904,2.779645863,2.648856523
AL391422.2,2.779344981,2.891570186,3.03500117,2.659816207,2.642020943,2.597574458,2.71855118,2.572465139,2.541278272,2.682955999,2.620850835,2.646675806,2.726232297,2.917711095,2.682564816,2.713891904,2.779645863,2.648856523
SCIN,6.024385818,5.966888633,6.230072649,5.968636877,6.243316994,5.978500405,5.962116261,6.046072033,5.995519162,6.105292232,6.131924945,6.092421198,5.860923521,5.873909188,5.852089796,5.863441691,5.768399909,5.731204704
ECI2,6.575636233,6.490280813,6.78498806,6.532470521,6.878696578,6.486108981,6.36277861,6.652569721,6.325921571,6.467751106,6.502349746,6.170038519,5.530445611,5.558121489,5.574759146,5.995005874,5.887636531,5.804481598
ARL4A,6.809714333,6.805237141,6.598793946,6.8445471,6.712824915,6.80442349,6.779232057,6.790735508,6.733991952,6.70955616,6.693645721,6.725298566,6.852177845,6.839868699,7.034482256,7.146047117,7.109941878,7.247759519
AL139390.1,3.7445395,3.885865327,3.914736097,3.811899897,4.206708069,3.691103438,3.982792355,3.946621109,4.003126159,3.862957264,3.844895605,4.249016431,4.151768376,4.028314649,4.045513826,3.461427632,3.749974839,3.493218692
TXNDC5,9.431711666,9.352171012,9.143909994,9.44989402,9.387013346,9.323097077,9.385283038,9.388698656,9.263883794,9.474541043,9.437170843,9.192095552,9.24626547,9.28717924,9.287935915,8.697205189,8.993583339,8.876636069
BLOC1S5-TXNDC5,9.431711666,9.352171012,9.143909994,9.44989402,9.387013346,9.323097077,9.385283038,9.388698656,9.263883794,9.474541043,9.437170843,9.192095552,9.24626547,9.28717924,9.287935915,8.697205189,8.993583339,8.876636069
RNF5P1,9.000364188,9.107063251,8.30212018,9.226915346,8.595137521,8.972787481,8.91956671,8.846131277,8.495809603,8.866444386,8.708159859,8.279647917,8.16396358,8.299972221,8.207546879,7.833155073,8.043984721,8.465583043
GFOD1,6.661780853,6.124212702,6.269437106,6.174793304,6.374360325,6.305308913,5.987795842,6.055960051,6.22318428,6.647878631,6.59863961,6.774830704,6.761596555,6.483824434,6.646016719,7.288318599,7.323521264,6.788203215
AL441883.1,7.358723021,7.236313829,7.443693444,7.494790646,7.086524238,7.252691097,7.295074403,7.199120473,7.284391402,7.192411484,7.07461013,6.830154103,7.120879155,6.566533335,7.100253799,6.558518363,6.750318794,6.918374647
JARID2-AS1,5.263559511,5.461047818,5.46311006,5.25517135,5.113823221,5.32166422,5.038006626,5.273320183,4.907803312,5.32158221,5.102309619,5.178096545,5.138892247,4.998155044,5.046049328,5.180411105,5.135628181,5.237978538
LNC-LBCS,5.782601387,5.774776696,6.126156083,5.822598388,5.782287128,5.823593025,5.539613462,5.761886263,6.088171012,5.903716205,5.699510275,5.724902636,5.90668397,6.13316527,6.156878805,6.131011072,6.451241626,6.209505832
ALDH5A1,7.005789397,7.114598989,6.557593236,7.251175042,6.441864073,7.16306658,7.027908549,7.241212935,6.333426351,7.281659483,6.925083166,6.578321062,6.185313727,5.515660143,5.903231841,5.988075357,5.682190007,6.126224411
LINC02828,3.992991348,3.81170575,3.885943665,3.845473884,3.87108682,4.031380485,4.069056227,4.028139837,3.843996591,3.893044996,3.91121493,3.800724121,4.186949981,4.26856933,4.296625922,3.737990855,4.075142703,3.872734502
AC051619.6,11.60280767,11.3756331,11.43008162,11.75389687,11.25620283,12.03103718,11.33718783,11.25391472,11.18575046,11.39300385,11.01373473,10.62510944,10.37629516,10.34439483,10.49205061,9.544359477,10.37371692,11.02752486
AC051619.7,11.60280767,11.3756331,11.43008162,11.75389687,11.25620283,12.03103718,11.33718783,11.25391472,11.18575046,11.39300385,11.01373473,10.62510944,10.37629516,10.34439483,10.49205061,9.544359477,10.37371692,11.02752486
CMAHP,5.907173357,5.913165537,6.154212598,5.753368711,6.390691827,5.715770205,5.493439878,6.073352246,6.001215311,6.060540188,6.220313683,6.297689063,7.1807601,7.45527594,7.249315515,7.075881777,7.60835305,6.881650519
TRIM38,4.744024087,4.724418287,5.067332297,4.678838895,4.921467858,4.796086176,4.753124814,4.693846987,4.982522265,4.633440193,4.675326211,4.758935169,4.571098714,4.782523093,4.53858114,4.276693866,4.313019834,4.367367372
U91328.1,4.744024087,4.724418287,5.067332297,4.678838895,4.921467858,4.796086176,4.753124814,4.693846987,4.982522265,4.633440193,4.675326211,4.758935169,4.571098714,4.782523093,4.53858114,4.276693866,4.313019834,4.367367372
H1-2,10.04016891,9.993147158,9.690944793,10.11568777,10.02640402,10.05041343,9.948733837,9.939646013,10.04491065,10.25352464,10.23990198,9.955756749,9.501396351,9.300428758,9.540589173,9.962491999,9.886875581,9.691453192
